phi1 ,Phi ,phi2
0.111538250761336,1.96860618777439,6.22109845751052
3.86324355116065,0.788874428772925,0.498894609199924
1.63377151337579,1.54615204726851,2.53551624442627
2.59677322999925,0.126133587147311,5.50834496059746
5.83097801160616,1.59078830422421,1.96514636925212
5.28799507067204,1.25420573729299,3.06344435785286
2.88297519691716,0.596650622287723,3.55285208226603
3.0880840888833,1.43257354580372,3.15408849401362
2.89943226709394,0.467232212386592,4.95821734635289
5.76044422182214,1.39133222897815,5.92545576197398
3.54858371335475,2.97227128305607,3.91328854663823
4.81079204156133,1.98766343492413,3.69924479960384
2.62385789775156,2.01978517438355,1.52211762245649
3.27641148660491,1.07969236068299,2.96344555876989
0.176989900346854,0.165106721154811,4.70702964497298
4.45964390993634,1.52901965953623,2.51360774261681
4.7448236621478,1.34872069389836,0.919480874457409
5.10617956036878,1.35476573280292,1.38387555171732
5.33048227399971,0.549075991259927,2.72355123197037
1.55878097668757,1.679175023025,3.99922584682985
2.20977764041851,0.976190775365527,2.3815691622478
0.115192073829302,1.50829723118736,1.35875749677598
5.85009395888177,1.36781590721748,4.58418785096217
4.93666567697932,3.03018482643322,1.6005591339547
3.3130574220321,1.78854405320945,1.38768812890004
3.2244750984195,0.618131514192324,6.25725777393014
3.02961736873596,0.970592277979134,4.59537178949944
3.15194681697277,2.26969442513611,4.57771457517082
4.73200811703292,0.882634985234624,5.81997016934793
0.0322705904004508,1.48039683834414,4.11023343384794
5.03581922441546,1.85132453099286,5.4548576141362
4.11828758620119,0.695489868149455,3.29583048699272
3.08467370529684,1.93161384877812,3.11979965545329
1.05021842722074,0.516331179373331,3.78395210579093
4.27378202782978,2.15260753459245,4.35414969066614
3.10610356605915,2.49383819011226,0.0745271240844039
2.28047313661406,2.6866088921962,3.71054933363578
1.35336716685765,1.24209186789386,4.37505138192064
5.28715718296966,2.73864182494481,1.40993198908204
6.25185129884861,1.24072452067026,6.02706368255365
2.23481861459163,0.418713041546765,3.61652077812055
3.11776045622666,1.71555107410215,4.64850860879988
2.63758752188565,0.712517577037615,3.29118843119179
3.44010662478847,2.1448453341972,0.335737026166076
1.65909231056864,2.81845412732781,3.44998898149593
3.76558963935357,0.348990904487078,3.34340961626738
4.96648838602483,1.55661977215701,4.27469211924857
2.908527081272,2.0446033163987,1.37697519905922
3.72341271917128,0.714943483745482,5.66159228172148
6.14067229522656,1.90030068394088,1.95963531643018
3.0599499734667,0.872834941832825,4.83396578946572
1.71185788638024,1.48382657510499,1.39673746222256
0.10169754518536,1.53848378725469,1.4299837531825
2.88989551451582,0.401485483530429,1.96848082756312
0.506673898593385,1.5753636109398,2.79645426965562
2.84165827924096,1.88909632489521,3.31239543654159
1.79328453979424,1.80694335759978,0.0678291889726905
6.12245092489738,2.15767543334204,2.22189311061048
4.85861861270353,1.25557793594748,3.04536445541997
4.77592136892989,1.77584167522199,5.5694306247474
5.20252181169573,1.52520680166948,0.421122660895546
1.42395441179688,0.907069108566502,1.62271668010648
4.88991296905485,1.63953869508069,2.65281767839546
1.56102000407367,2.59566762707626,1.5300414420425
2.895295513391,1.31407068538333,3.69512472443065
3.44343413762526,0.557414329119993,5.79603714209175
4.87545201883392,1.83083797838681,4.6037862945226
4.84550767215729,2.20290649403729,3.23479423635691
4.15941979679111,2.29907403601461,5.1852457071247
1.46201557213326,2.56855520900825,0.234331372965634
1.68478049058423,1.53498213560108,3.85250507378493
5.10353703189977,1.56916261352429,5.04747887470464
1.77752034212297,1.57753925943173,4.68281858043792
4.79670413880499,1.31400029687978,4.46841883287816
1.40627409639911,3.10857617088725,2.98822121170221
4.56295413561729,1.48371925494859,2.94004628489327
0.0737034725145005,1.77371738759236,1.68344715079823
4.88651698812262,1.70890972241881,5.38640164040698
4.34269508466923,1.30191494663313,1.34062939370387
0.123423261481055,0.968159897226593,6.23232790290586
2.79630628174475,2.26240719657278,2.01930890099648
2.24286871506899,2.31990398476154,2.30378494451312
2.70718831823695,0.956247832304135,4.51303218353249
1.34770731404949,0.733192874947395,0.555670794004247
6.00530632227419,0.900507049390519,2.88969126836396
4.53632802329143,2.06004841726348,4.37921675940507
4.24028073866473,2.63225210114237,5.43110212886326
1.5654344297961,1.58819102411953,4.23665056776038
2.94408363976467,0.994500223422967,3.5842565922444
4.24399561241112,2.02337172707401,3.3663448304565
2.92633510094011,0.922233168855475,0.240354725265082
4.77462285859732,1.37448017448506,3.4555593711891
0.331653168510838,2.25646397886531,5.06665685344789
1.67481850683271,1.03717216646507,4.27910542548112
3.93896187837652,2.34468307996513,2.25027394712032
0.39220829336574,0.971866668157171,1.10955107048648
5.09413968368418,0.635146865766235,1.19860891090323
0.57917751082502,2.95258591465282,0.891126275636595
4.97720207226559,1.4262974430614,4.74658743573741
0.931648075103059,1.80299416268028,1.70296296642854
2.41094203142566,2.09082840553925,5.66446493409555
0.465484964427358,0.864889301410327,4.25864475008188
4.57494065882219,1.60781309280982,1.80449362807152
6.16883996402086,1.78694641973597,3.4051771307447
0.240107049802513,1.52331039347449,0.964128834133997
4.61703260052936,1.26310138345409,0.837826148393107
1.62344769787016,1.38586022752792,2.55479029525381
3.28290852809683,1.32721081949112,3.43400690676504
2.98090640781145,0.849074149947614,2.86513853813696
3.61227710485624,1.53445119548097,3.04476109923755
4.16858014012876,1.47891762282672,1.78952640775842
6.27079202392302,1.09842144796159,2.47408260821982
3.223336801959,2.53408863356825,6.24629710854847
0.151964567957188,2.66498899705595,1.94690407247352
1.5293597049085,0.790798179762554,1.22902661684384
4.83412335845096,0.702796864391214,2.78772846308414
1.9094474640754,1.91061101203307,4.83264042466004
4.38359806113428,1.44039108986442,3.27184160026255
0.19787647199285,2.44114582870872,0.430776308035277
2.81690732819822,2.49811982253014,3.1130933688171
0.171105806465057,2.30287990249574,3.14721097731337
2.63855336368328,2.07140947431868,5.06874085505153
3.22899345727503,1.62583112531172,1.76025675361664
0.448864449152296,0.747576796037082,3.56723115213209
4.6388723892336,1.8335705791609,4.42841850660269
0.184065317659838,1.25022926288171,1.90986641001529
0.136367182766439,1.10551071147632,6.23591761695042
6.24090613137728,1.52921335730279,3.2015355493531
4.53359029344711,2.59716100986985,1.47627472341312
6.23656633620439,2.58703061101229,0.485098504131958
0.934216740542739,0.952399740340255,3.9529064127144
0.391007336670698,2.10007786401847,4.73739273681143
0.0441324763266755,2.14965199818946,4.87720067112577
4.51628926139279,1.67887607720498,3.29674362030949
4.1063295953461,1.30142756769637,3.37807565264339
0.432178623166608,2.60084277160959,5.28677111096469
3.17600608188818,1.23832757971152,2.2262582547039
4.92565199564398,1.67079242008713,3.15719008032782
2.74115067442039,2.80489154775283,0.755701618203822
0.00897634414276016,0.461056719691551,6.00537479368714
3.86668061139912,2.68024276369482,3.89166349211546
2.83918252944059,1.43008520015855,0.267981162286492
0.766297325163798,2.45369036376289,3.53248644896566
1.81556734378218,1.29738377142574,2.25375481131653
3.28939784108043,2.26762337999504,4.4655351986798
6.17440760757659,1.2375180852663,1.45676033428182
5.83702690462466,2.26897481259389,3.00080648553762
3.07872839406145,1.88487602068554,4.13872626079514
2.83730545215855,0.552929014529662,3.30923701041775
0.0629220782368034,1.23783595202091,3.15420518150158
1.26438081382764,1.68419323864233,3.97026238301797
3.05535088807847,2.14879434660022,2.87554292551926
0.360918517323801,1.09080721940006,4.08174333616105
5.21133766258974,1.17459633076457,3.92362959600025
5.64258323407088,2.46071947946291,3.08630099596909
1.60285146587112,0.874927845690812,1.97294146757454
6.17505814531301,0.603908083173717,1.55828180803902
6.17214009056277,1.18796628460916,4.72410501029421
2.71108013003466,1.21495582610309,1.69255853924257
4.73170762766097,0.944479758663503,6.24156384322343
0.524263532944341,2.03197468397771,1.95817076983652
3.50928948858155,2.95230259784056,5.33079229116965
5.73059623272438,2.03670806789272,6.12577665558303
6.22801301180604,1.71566340101909,0.84066501046772
3.37315866501944,1.26153979855275,1.88314052873845
6.05417217029192,2.35970311010468,0.0256300835067904
0.348429713687276,0.360954995758433,4.06834226879363
3.89622812238881,3.01100352936709,5.54828944496576
4.81965659202525,1.59360973215763,1.39608284134079
3.51384190714484,0.479526016897067,1.03160457250314
1.86178963030974,1.57079860421048,3.86056487433426
1.68992019789082,1.20119913642384,1.51788450772544
1.60219578349631,1.69837819892037,3.86165144369798
4.9477568951451,1.29225377539071,3.31795284415074
4.81117756967551,2.00024085007777,2.57889920127228
0.254573256821175,1.1969684952521,4.39360712539778
2.73771160245334,0.56318177536562,0.102344952416577
5.92388377362632,1.8994354621297,4.16755600050411
4.62770867426512,1.33534493485484,5.99929026893835
4.63146009955407,1.67734118436098,0.0236833955696838
6.15717979983373,1.22295622473324,6.25831989800145
4.98442579459981,1.62925426665836,4.9794782864698
3.2893887000027,1.86382378772968,3.2054070223653
2.66256298636451,2.61119936522687,2.68139711328684
0.842945521385216,2.99516554259894,5.52049259887316
4.9689877003265,1.64325283105783,4.11612774120656
5.55802868425481,0.293308058411041,2.29935622935672
5.26199511259883,2.31996546190898,4.56358047986325
6.13981730953247,2.5658556045897,3.1955614765316
1.2702852080387,1.81151946783134,2.52045727990406
3.40845040649618,0.988219992704721,1.32219422499206
4.31532475783176,1.18853987722258,1.69624788393032
6.21241532844557,1.52717096597472,2.55740440580582
4.82289224095137,1.69478418730124,0.953700827580374
1.55098062363794,0.595117499415192,1.30758016754256
3.32016604444026,2.94414331319043,4.94575127027318
1.31273662339754,1.44916387937878,3.93427014900653
4.68440525754961,1.25625197604248,5.61491711336324
2.78610659847921,0.136819177152929,3.58764277393163
0.383308938173468,0.926395213052986,1.2120555350953
1.49735205108355,2.75687762843225,1.59118296265054
3.01779187905733,1.52836255995918,2.9903853683331
2.12915253390336,1.08853394544038,0.884822128898794
4.59279148959407,2.16836470164641,4.99434815905538
4.81880490405753,1.87321034318034,4.87110194575235
3.72246419210001,0.569648814428763,0.591916759285686
0.0670903702603294,0.536634017694661,4.6306820542295
4.89858409822859,1.37409595654214,3.60682753933404
1.40989829503433,1.90186823318688,4.68595237521339
3.1406635255078,2.20968151537448,3.3095167161483
1.65243741264696,1.56948804343287,1.62569546832603
5.44887837372135,0.79287783258723,5.29830745589937
3.67050378075933,2.10076407391491,5.05855178237688
4.78829731958611,1.93860902234447,4.59687940292711
2.97316161636932,1.07224328491052,3.38809628407988
2.82297321020904,1.06562326770809,1.12818132595362
0.572392798136563,2.33615297572995,1.78074609797872
0.873022727562092,2.16269935345375,5.94223204646594
4.48978477980749,0.328134539319404,4.81235745303215
2.69656206883609,0.891084543604692,3.12517957816559
0.00827300961962574,2.00678288822138,0.138000101968892
